"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Publisher","Document Type","Publication Stage","Open Access","Source","EID"
"Ziganshina D.R.; de Schutter J.L.G.","Ziganshina, Dinara R. (36165248800); de Schutter, Joop L.G. (57213645973)","36165248800; 57213645973","Paving the Way for Evidence-Driven Transboundary Water Cooperation in Central Asia","2022","Journal of the American Water Resources Association","58","6","","1149","1161","12","2","10.1111/1752-1688.12957","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118267549&doi=10.1111%2f1752-1688.12957&partnerID=40&md5=d5969eb89e8d53571d83eb22e7b3f7f0","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85118267549"
"Saby L.; McKee K.L.; Kansara P.; Goodall J.L.; Band L.E.; Lakshmi V.","Saby, Linnea (57209307811); McKee, Kevin L. (57201252464); Kansara, Prakrut (57221587835); Goodall, Jonathan L. (9841782300); Band, Lawrence E. (7005637276); Lakshmi, Venkataraman (57202410843)","57209307811; 57201252464; 57221587835; 9841782300; 7005637276; 57202410843","Sensitivity of Remotely Sensed Vegetation to Hydrologic Predictors across the Colorado River Basin, 2001–2019","2022","Journal of the American Water Resources Association","58","6","","1017","1029","12","0","10.1111/1752-1688.12965","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118240644&doi=10.1111%2f1752-1688.12965&partnerID=40&md5=59b0f0273c14d5e446f1969fd65376ec","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85118240644"
"Li X.; Fernald A.G.; Kang S.","Li, Xiaojie (57424993800); Fernald, Alexander G. (11139374900); Kang, Shaozhong (8445407800)","57424993800; 11139374900; 8445407800","Assessing Long-Term Changes in Regional Groundwater Recharge Using a Water Balance Model for New Mexico","2021","Journal of the American Water Resources Association","57","5","","807","827","20","2","10.1111/1752-1688.12933","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111108064&doi=10.1111%2f1752-1688.12933&partnerID=40&md5=581c470193d979b1e57e271e271fd5b4","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85111108064"
"Kim D.-H.; Naliaka A.; Zhu Z.; Ogden F.L.; McMillan H.K.","Kim, Dong-Hyun (57231022400); Naliaka, Amina (57222897825); Zhu, Zhipeng (57221777726); Ogden, Fred L. (7003950307); McMillan, Hilary K. (24171780800)","57231022400; 57222897825; 57221777726; 7003950307; 24171780800","Experimental Coupling of TOPMODEL with the National Water Model: Effects of Coupling Interface Complexity on Model Performance","2022","Journal of the American Water Resources Association","58","1","","50","74","24","2","10.1111/1752-1688.12953","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111694437&doi=10.1111%2f1752-1688.12953&partnerID=40&md5=c29f168913ce261d5d523e1edebed271","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85111694437"
"Smith R.; Zagona E.; Kasprzyk J.; Bonham N.; Alexander E.; Butler A.; Prairie J.; Jerla C.","Smith, Rebecca (57071843600); Zagona, Edith (6602975350); Kasprzyk, Joseph (23972953800); Bonham, Nathan (57427060600); Alexander, Elliot (57426781600); Butler, Alan (57427060700); Prairie, James (6506362501); Jerla, Carly (35767871900)","57071843600; 6602975350; 23972953800; 57427060600; 57426781600; 57427060700; 6506362501; 35767871900","Decision Science Can Help Address the Challenges of Long-Term Planning in the Colorado River Basin","2022","Journal of the American Water Resources Association","","","","","","","6","10.1111/1752-1688.12985","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123478455&doi=10.1111%2f1752-1688.12985&partnerID=40&md5=472538ee8d8ad74a0b04c08235d984a4","John Wiley and Sons Inc","Note","Article in press","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85123478455"
"McStraw T.C.; Pulla S.T.; Jones N.L.; Williams G.P.; David C.H.; Nelson J.E.; Ames D.P.","McStraw, Travis Clinton (57317393800); Pulla, Sarva T. (57208132039); Jones, Norman L. (55708036200); Williams, Gustavious P. (8238653000); David, Cédric H. (15130987300); Nelson, James E. (57225770207); Ames, Daniel P. (12808778700)","57317393800; 57208132039; 55708036200; 8238653000; 15130987300; 57225770207; 12808778700","An Open-Source Web Application for Regional Analysis of GRACE Groundwater Data and Engaging Stakeholders in Groundwater Management","2022","Journal of the American Water Resources Association","58","6","","1002","1016","14","6","10.1111/1752-1688.12968","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118256899&doi=10.1111%2f1752-1688.12968&partnerID=40&md5=ddfe5a5aabc3e4c6d4b803cc40ee6422","John Wiley and Sons Inc","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85118256899"
"Leach W.D.; An B.Y.; Tang S.-Y.","Leach, William D. (7006185891); An, Brian Y. (57212554129); Tang, Shui-Yan (7403437038)","7006185891; 57212554129; 7403437038","Evaluating California’s Sustainable Groundwater Management Act: The First Five Years of Governance and Planning","2021","Journal of the American Water Resources Association","57","6","","972","989","17","1","10.1111/1752-1688.12967","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85118310679&doi=10.1111%2f1752-1688.12967&partnerID=40&md5=83087eff22b1241f23173056ca84ad3d","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85118310679"
"Forney W.M.","Forney, William M. (35324386800)","35324386800","Nutrients across Time: Relationships with Climate, Hydrology, and Land Use in Four Rivers of the Pacific Northwest","2022","Journal of the American Water Resources Association","58","2","","220","247","27","1","10.1111/1752-1688.12993","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124595538&doi=10.1111%2f1752-1688.12993&partnerID=40&md5=ab71d0a010996110c2db206e03a8f273","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85124595538"
"St.Laurent K.A.; Coles V.J.; Hood R.R.","St.Laurent, Kari A. (57209002701); Coles, Victoria J. (6603388837); Hood, Raleigh R. (7102962473)","57209002701; 6603388837; 7102962473","Climate Extremes and Variability Surrounding Chesapeake Bay: Past, Present, and Future","2022","Journal of the American Water Resources Association","58","6","","826","854","28","2","10.1111/1752-1688.12945","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113166988&doi=10.1111%2f1752-1688.12945&partnerID=40&md5=b4c5668af981aafada2baa87cae5846f","John Wiley and Sons Inc","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85113166988"
"Meko D.M.; Woodhouse C.A.; Winitsky A.G.","Meko, David M. (6603711195); Woodhouse, Connie A. (7101819226); Winitsky, Anabel G. (57539229100)","6603711195; 7101819226; 57539229100","Tree-Ring Perspectives on the Colorado River: Looking Back and Moving Forward","2022","Journal of the American Water Resources Association","58","5","","604","621","17","1","10.1111/1752-1688.12989","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126795144&doi=10.1111%2f1752-1688.12989&partnerID=40&md5=3fb19291bb3497a199c040bebe9cfa11","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85126795144"
"You J.","You, Jongeun (57211869504)","57211869504","Strengthening Cybersecurity of Water Infrastructure through Legislative Actions","2022","Journal of the American Water Resources Association","58","2","","282","288","6","0","10.1111/1752-1688.12995","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125196884&doi=10.1111%2f1752-1688.12995&partnerID=40&md5=84b271d8b9f8eeab688ff4bc8258c9db","John Wiley and Sons Inc","Note","Final","","Scopus","2-s2.0-85125196884"
"Demers D.J.; Green M.B.; Bailey S.W.","Demers, Daniel J. (57226001710); Green, Mark B. (15131725800); Bailey, Scott W. (7401729813)","57226001710; 15131725800; 7401729813","Semi-Automated Characterization of Streamwater Specific Conductivity Response to Storms","2021","Journal of the American Water Resources Association","57","5","","844","857","13","1","10.1111/1752-1688.12941","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110130014&doi=10.1111%2f1752-1688.12941&partnerID=40&md5=fc93e939be5dd96b96e4315801bf3f07","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85110130014"
"Han Y.; Zhang S.; Lv A.; Zeng H.","Han, Yan (55489203400); Zhang, Shifeng (55221180500); Lv, Aifeng (36098037200); Zeng, Huiping (22837293300)","55489203400; 55221180500; 36098037200; 22837293300","Risk Assessment of the Water Resources Carrying Capacity: A Case Study in North China","2022","Journal of the American Water Resources Association","58","6","","1240","1254","14","3","10.1111/1752-1688.12994","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124567535&doi=10.1111%2f1752-1688.12994&partnerID=40&md5=7c33877ce1834fd772aea961e8bc225a","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85124567535"
"Pagan J.; Pryor M.; Deepa R.; Grace J.M., III; Mbuya O.; Taylor R.; Dickson J.O.; Ibeanusi V.; Chauhan A.; Chen G.; Anandhi A.","Pagan, Janeesa (57219549912); Pryor, Mikela (57219549931); Deepa, R. (16202411300); Grace, J.M. (55637909000); Mbuya, Odemari (7801579897); Taylor, Robert (57193870889); Dickson, Johnbull O. (56404075100); Ibeanusi, Victor (57220331584); Chauhan, Ashvini (7103109348); Chen, Gang (54885737700); Anandhi, Aavudai (23979324300)","57219549912; 57219549931; 16202411300; 55637909000; 7801579897; 57193870889; 56404075100; 57220331584; 7103109348; 54885737700; 23979324300","Sustainable Development Tool Using Meta-Analysis and DPSIR Framework — Application to Savannah River Basin, U.S.","2020","Journal of the American Water Resources Association","56","6","","1059","1082","23","5","10.1111/1752-1688.12872","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093822412&doi=10.1111%2f1752-1688.12872&partnerID=40&md5=a714a4cdd3a1cbb8558568ff9b057b1c","Blackwell Publishing Inc.","Review","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85093822412"
"Carney C.P.; Endter-Wada J.; Welsh L.W.","Carney, Clint P. (57226530007); Endter-Wada, Joanna (24175879600); Welsh, Lisa W. (55359969100)","57226530007; 24175879600; 55359969100","The Accumulating Interest in Water Banks: Assessing Their Role in Mitigating Water Insecurities","2021","Journal of the American Water Resources Association","57","4","","552","571","19","1","10.1111/1752-1688.12940","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111817338&doi=10.1111%2f1752-1688.12940&partnerID=40&md5=25e4ac0b039d1df9a5e79b2e6f3ccdbb","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85111817338"
"Wutich A.; Jepson W.E.; Stoler J.; Thomson P.; Kooy M.; Brewis A.; Staddon C.; Meehan K.","Wutich, Amber (23981822300); Jepson, Wendy E. (9248517000); Stoler, Justin (26533535500); Thomson, Patrick (55440262200); Kooy, Michelle (24376584400); Brewis, Alexandra (6603755078); Staddon, Chad (6701462474); Meehan, Katie (55849072800)","23981822300; 9248517000; 26533535500; 55440262200; 24376584400; 6603755078; 6701462474; 55849072800","A Global Agenda for Household Water Security: Measurement, Monitoring, and Management","2021","Journal of the American Water Resources Association","57","4","","530","538","8","5","10.1111/1752-1688.12926","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106568760&doi=10.1111%2f1752-1688.12926&partnerID=40&md5=f953da2635bad7d45e44c79a117074c2","John Wiley and Sons Inc","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85106568760"
"Wu D.; Del Rosario E.A.; Lowry C.","Wu, Di (57212504001); Del Rosario, Elizabeth A. (57202582685); Lowry, Christopher (14424263800)","57212504001; 57202582685; 14424263800","Exploring the Use of Decision Tree Methodology in Hydrology Using Crowdsourced Data","2021","Journal of the American Water Resources Association","57","2","","256","266","10","4","10.1111/1752-1688.12882","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092064824&doi=10.1111%2f1752-1688.12882&partnerID=40&md5=7a7a4511d67c85e314fad2c62f767426","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85092064824"
"Shabani A.; Zhang X.; Chu X.; Dodd T.P.; Zheng H.","Shabani, Afshin (15072077900); Zhang, Xiaodong (56676968200); Chu, Xuefeng (57016104000); Dodd, Timothy P. (57213596627); Zheng, Haochi (56594006400)","15072077900; 56676968200; 57016104000; 57213596627; 56594006400","Mitigating Impact of Devils Lake Flooding on the Sheyenne River Sulfate Concentration","2020","Journal of the American Water Resources Association","56","2","","297","309","12","2","10.1111/1752-1688.12825","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077886724&doi=10.1111%2f1752-1688.12825&partnerID=40&md5=dfe79228c5f589d51669a5e21cb4ed01","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85077886724"
"Triplett L.D.; Tal M.; Wagner Z.; Kettenring K.M.","Triplett, Laura D. (15519759400); Tal, Michal (16204232500); Wagner, Zachary (57218177231); Kettenring, Karin M. (11240746200)","15519759400; 16204232500; 57218177231; 11240746200","Invasion of a Widespread, Non-Native Grass Causes Downstream Reductions in Bioavailable Silica","2020","Journal of the American Water Resources Association","56","5","","810","819","9","0","10.1111/1752-1688.12868","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088166687&doi=10.1111%2f1752-1688.12868&partnerID=40&md5=a2980a77712b04b6967a2c05ec5357e1","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85088166687"
"Sanchez R.; Rodriguez L.; Tortajada C.","Sanchez, Rosario (55537542700); Rodriguez, Laura (57198933557); Tortajada, Cecilia (7003574456)","55537542700; 57198933557; 7003574456","Effective Transboundary Aquifer Areas: An Approach for Transboundary Groundwater Management","2020","Journal of the American Water Resources Association","56","3","","360","378","18","3","10.1111/1752-1688.12836","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081739342&doi=10.1111%2f1752-1688.12836&partnerID=40&md5=fd07e9217fb5f35a0b382a387613100c","Blackwell Publishing Inc.","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85081739342"
"Dave N.; Mittelstet A.; Korus J.; Waszgis M.","Dave, Naisargi (57197856334); Mittelstet, Aaron (35622280200); Korus, Jesse (35113511400); Waszgis, Michele (57195590404)","57197856334; 35622280200; 35113511400; 57195590404","Impact of an Extreme Flood Event on Streambank Retreat: Cedar River, Nebraska, USA","2020","Journal of the American Water Resources Association","56","3","","528","541","13","4","10.1111/1752-1688.12828","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079462999&doi=10.1111%2f1752-1688.12828&partnerID=40&md5=bcf4461485c34ebf3624865e6d19a0ab","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85079462999"
"Brackins J.; Moragoda N.; Rahman A.; Cohen S.; Lowry C.","Brackins, John (57190951134); Moragoda, Nishani (57216702895); Rahman, Azbina (55987014800); Cohen, Sagy (24314719100); Lowry, Christopher (14424263800)","57190951134; 57216702895; 55987014800; 24314719100; 14424263800","The Role of Realistic Channel Geometry Representation in Hydrological Model Predictions","2021","Journal of the American Water Resources Association","57","2","","222","240","18","1","10.1111/1752-1688.12865","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086153866&doi=10.1111%2f1752-1688.12865&partnerID=40&md5=1e8a013102566a69f63cd4a21ff2d919","Blackwell Publishing Inc.","Article","Final","","Scopus","2-s2.0-85086153866"
"Kleiner J.; Passero E.; Burgholzer R.; Rapp J.; Scott D.","Kleiner, Joseph (57218706474); Passero, Elaina (57218711842); Burgholzer, Robert (55969236200); Rapp, Jennifer (57208107764); Scott, Durelle (7404952639)","57218706474; 57218711842; 55969236200; 57208107764; 7404952639","elfgen: A New Instream Flow Framework for Rapid Generation and Optimization of Flow–Ecology Relations","2020","Journal of the American Water Resources Association","56","6","","949","966","17","4","10.1111/1752-1688.12876","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090166831&doi=10.1111%2f1752-1688.12876&partnerID=40&md5=f4824a5a1ffcbba2dc3ccb15a4319be6","Blackwell Publishing Inc.","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85090166831"
"Ghimire G.R.; Krajewski W.F.","Ghimire, Ganesh Raj (57190012268); Krajewski, Witold F. (7102024878)","57190012268; 7102024878","Exploring Persistence in Streamflow Forecasting","2020","Journal of the American Water Resources Association","56","3","","542","550","8","9","10.1111/1752-1688.12821","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077061614&doi=10.1111%2f1752-1688.12821&partnerID=40&md5=5db1ff00d3041fbd6ccdacbe5b122eba","Blackwell Publishing Inc.","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85077061614"
"Erlingis J.M.; Rodell M.; Peters-Lidard C.D.; Li B.; Kumar S.V.; Famiglietti J.S.; Granger S.L.; Hurley J.V.; Liu P.-W.; Mocko D.M.","Erlingis, Jessica M. (36660830300); Rodell, Matthew (55999844600); Peters-Lidard, Christa D. (6701845806); Li, Bailing (56129901200); Kumar, Sujay V. (56122626400); Famiglietti, James S. (7003597952); Granger, Stephanie L. (35431772700); Hurley, John V. (57222336329); Liu, Pang-Wei (40761666200); Mocko, David M. (6602995001)","36660830300; 55999844600; 6701845806; 56129901200; 56122626400; 7003597952; 35431772700; 57222336329; 40761666200; 6602995001","A High-Resolution Land Data Assimilation System Optimized for the Western United States","2021","Journal of the American Water Resources Association","57","5","","692","710","18","6","10.1111/1752-1688.12910","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102355500&doi=10.1111%2f1752-1688.12910&partnerID=40&md5=fd242c49dac39ebb6cd7a85044af5a15","John Wiley and Sons Inc","Article","Final","","Scopus","2-s2.0-85102355500"
